日期,AQI,质量等级,PM2.5,PM10,NO2,SO2,CO,O3,城市
2022-01-01,132,轻度污染,100,157,76,14,1.4,18,南昌
2022-01-02,127,轻度污染,96,148,60,13,1.4,103,南昌
2022-01-03,130,轻度污染,99,155,77,15,1.4,104,南昌
2022-01-04,122,轻度污染,92,129,53,12,1.2,88,南昌
2022-01-05,108,轻度污染,81,100,36,7,1.3,43,南昌
2022-01-06,35,优,24,34,24,6,0.8,41,南昌
2022-01-07,69,良,50,70,31,8,0.9,32,南昌
2022-01-08,95,良,71,96,36,9,1,45,南昌
2022-01-09,93,良,69,86,33,8,1,48,南昌
2022-01-10,83,良,61,78,40,8,1,41,南昌
2022-01-11,94,良,70,90,36,8,1,90,南昌
2022-01-12,120,轻度污染,91,126,61,11,1.2,55,南昌
2022-01-13,97,良,72,106,35,8,0.9,77,南昌
2022-01-14,119,轻度污染,90,120,41,11,1.1,37,南昌
2022-01-15,122,轻度污染,92,132,49,10,1.1,62,南昌
2022-01-16,139,轻度污染,106,139,55,10,1.3,48,南昌
2022-01-17,148,轻度污染,113,142,38,8,1.2,56,南昌
2022-01-18,178,中度污染,134,175,36,10,1.3,87,南昌
2022-01-19,112,轻度污染,84,128,45,9,1.3,74,南昌
2022-01-20,147,轻度污染,112,155,35,8,1.2,75,南昌
2022-01-21,109,轻度污染,82,107,32,6,1.1,32,南昌
2022-01-22,52,良,36,44,34,5,1,11,南昌
2022-01-23,37,优,7,11,29,5,0.9,19,南昌
2022-01-24,30,优,10,16,24,4,1.1,35,南昌
2022-01-25,40,优,28,32,25,3,1.3,29,南昌
2022-01-26,35,优,19,23,28,3,1.4,14,南昌
2022-01-27,28,优,14,18,17,4,1.1,55,南昌
2022-01-28,27,优,8,11,15,3,0.9,54,南昌
2022-01-29,30,优,21,22,12,3,0.7,55,南昌
2022-01-30,42,优,29,35,11,4,0.7,65,南昌
2022-01-31,54,良,38,46,11,5,0.7,65,南昌
2022-02-01,123,轻度污染,93,111,10,7,0.9,62,南昌
2022-02-02,65,良,47,60,8,4,0.8,68,南昌
2022-02-03,52,良,36,43,8,4,0.8,64,南昌
2022-02-04,35,优,24,31,12,4,0.7,70,南昌
2022-02-05,46,优,32,44,13,5,0.7,74,南昌
2022-02-06,78,良,57,74,15,5,0.8,63,南昌
2022-02-07,33,优,19,22,12,4,0.7,65,南昌
2022-02-08,35,优,24,31,13,4,0.7,66,南昌
2022-02-09,28,优,19,25,20,3,0.8,46,南昌
2022-02-10,36,优,25,33,23,4,0.8,56,南昌
2022-02-11,38,优,26,31,20,4,0.8,31,南昌
2022-02-12,54,良,38,47,27,4,1,23,南昌
2022-02-13,78,良,57,72,25,4,1,38,南昌
2022-02-14,54,良,38,50,24,4,0.9,82,南昌
2022-02-15,59,良,42,61,22,6,0.9,75,南昌
2022-02-16,108,轻度污染,81,108,24,6,1,50,南昌
2022-02-17,40,优,28,34,19,4,0.7,54,南昌
2022-02-18,25,优,14,16,20,4,0.7,41,南昌
2022-02-19,36,优,22,28,14,4,0.6,72,南昌
2022-02-20,72,良,52,70,20,6,0.7,75,南昌
2022-02-21,45,优,27,45,25,7,0.6,72,南昌
2022-02-22,35,优,24,31,23,4,0.6,70,南昌
2022-02-23,62,良,44,56,28,5,0.8,80,南昌
2022-02-24,63,良,45,66,40,5,0.8,102,南昌
2022-02-25,73,良,52,88,58,10,0.9,95,南昌
2022-02-26,80,良,59,102,61,12,1.1,87,南昌
2022-02-27,72,良,51,93,54,9,1,114,南昌
2022-02-28,79,良,53,102,63,13,1.1,117,南昌
2022-03-01,68,良,40,86,22,7,0.8,76,南昌
2022-03-02,80,良,48,110,38,7,0.8,130,南昌
2022-03-03,91,良,64,132,61,11,1.1,95,南昌
2022-03-04,65,良,45,70,29,5,0.9,118,南昌
2022-03-05,74,良,33,77,31,6,0.8,128,南昌
2022-03-06,63,良,29,76,22,4,0.8,72,南昌
2022-03-07,48,优,22,47,22,4,0.6,96,南昌
2022-03-08,57,良,26,63,43,8,0.6,105,南昌
2022-03-09,62,良,27,73,46,10,0.8,109,南昌
2022-03-10,78,良,31,83,56,11,0.8,133,南昌
2022-03-11,76,良,38,102,58,12,0.9,122,南昌
2022-03-12,76,良,38,102,51,12,0.9,129,南昌
2022-03-13,94,良,34,76,38,16,0.7,152,南昌
2022-03-14,65,良,34,79,38,12,0.8,79,南昌
2022-03-15,94,良,45,138,28,7,0.9,126,南昌
2022-03-16,61,良,35,72,41,10,0.8,108,南昌
2022-03-17,37,优,14,26,11,6,0.6,74,南昌
2022-03-18,29,优,13,25,16,5,0.6,58,南昌
2022-03-19,47,优,27,47,18,6,0.6,72,南昌
2022-03-20,57,良,40,58,19,5,0.8,33,南昌
2022-03-21,26,优,5,8,17,5,0.6,52,南昌
2022-03-22,32,优,6,9,12,4,0.5,63,南昌
2022-03-23,45,优,11,19,10,5,0.5,90,南昌
2022-03-24,41,优,15,25,14,5,0.5,82,南昌
2022-03-25,24,优,10,14,12,4,0.7,48,南昌
2022-03-26,41,优,22,30,11,5,0.7,81,南昌
2022-03-27,50,优,29,50,18,6,0.7,62,南昌
2022-03-28,57,良,17,36,19,7,0.5,108,南昌
2022-03-29,41,优,20,37,23,8,0.6,81,南昌
2022-03-30,32,优,21,30,25,6,0.8,49,南昌
2022-03-31,52,良,22,32,10,4,0.7,102,南昌
2022-04-01,51,良,32,52,18,6,0.6,88,南昌
2022-04-02,77,良,33,60,28,9,0.6,132,南昌
2022-04-03,86,良,35,69,40,8,0.6,143,南昌
2022-04-04,95,良,28,63,26,9,0.6,153,南昌
2022-04-05,83,良,29,67,39,8,0.6,139,南昌
2022-04-06,88,良,36,76,42,9,0.7,145,南昌
2022-04-07,88,良,32,86,53,10,0.8,145,南昌
2022-04-08,102,轻度污染,32,93,48,10,0.8,162,南昌
2022-04-09,99,良,31,84,44,13,0.7,158,南昌
2022-04-10,113,轻度污染,35,84,39,16,0.8,174,南昌
2022-04-11,132,轻度污染,45,100,40,12,0.8,195,南昌
2022-04-12,100,良,36,83,33,11,0.8,159,南昌
2022-04-13,47,优,11,21,10,4,0.7,93,南昌
2022-04-14,68,良,16,40,10,7,0.6,121,南昌
2022-04-15,42,优,19,38,11,6,0.7,84,南昌
2022-04-16,47,优,14,24,10,4,0.5,93,南昌
2022-04-17,40,优,23,39,19,5,0.6,80,南昌
2022-04-18,80,良,28,51,20,6,0.6,136,南昌
2022-04-19,85,良,41,76,31,13,0.8,142,南昌
2022-04-20,95,良,38,78,35,7,0.8,154,南昌
2022-04-21,76,良,36,71,32,9,0.8,131,南昌
2022-04-22,48,优,26,48,30,7,0.8,66,南昌
2022-04-23,55,良,11,18,8,6,0.7,106,南昌
2022-04-24,64,良,15,28,11,6,0.8,116,南昌
2022-04-25,40,优,11,25,13,5,0.6,80,南昌
2022-04-26,48,优,15,29,15,8,0.7,96,南昌
2022-04-27,59,良,21,37,13,7,0.8,110,南昌
2022-04-28,36,优,20,35,12,6,0.7,71,南昌
2022-04-29,63,良,11,20,8,5,0.5,115,南昌
2022-04-30,43,优,27,38,12,5,0.6,86,南昌
2022-05-01,52,良,36,54,16,6,0.6,92,南昌
2022-05-02,85,良,31,58,27,6,0.6,142,南昌
2022-05-03,88,良,27,59,39,7,0.7,145,南昌
2022-05-04,93,良,26,59,41,9,0.7,151,南昌
2022-05-05,104,轻度污染,28,60,43,10,0.7,164,南昌
2022-05-06,115,轻度污染,32,65,42,10,0.7,176,南昌
2022-05-07,64,良,41,77,43,9,0.7,100,南昌
2022-05-08,69,良,43,67,18,8,0.8,122,南昌
2022-05-09,39,优,20,27,13,6,0.7,78,南昌
2022-05-10,40,优,20,31,14,6,0.7,79,南昌
2022-05-11,74,良,35,52,14,7,0.8,128,南昌
2022-05-12,42,优,28,42,18,5,0.8,74,南昌
2022-05-13,74,良,29,47,13,5,0.7,128,南昌
2022-05-14,77,良,35,58,13,6,0.7,132,南昌
2022-05-15,72,良,26,38,14,6,0.6,126,南昌
2022-05-16,89,良,16,40,22,6,0.5,146,南昌
2022-05-17,106,轻度污染,29,60,38,8,0.7,166,南昌
2022-05-18,83,良,37,76,43,12,0.8,139,南昌
2022-05-19,58,良,40,65,24,7,0.8,103,南昌
2022-05-20,49,优,21,33,17,5,0.7,97,南昌
2022-05-21,61,良,24,45,26,7,0.7,113,南昌
2022-05-22,57,良,29,54,35,9,0.8,108,南昌
2022-05-23,45,优,24,42,22,6,0.8,89,南昌
2022-05-24,58,良,21,41,23,8,0.8,109,南昌
2022-05-25,61,良,22,41,22,9,0.8,113,南昌
2022-05-26,66,良,23,40,26,5,0.8,119,南昌
2022-05-27,63,良,24,41,27,7,0.9,115,南昌
2022-05-28,49,优,8,15,19,5,0.7,98,南昌
2022-05-29,46,优,29,46,24,8,0.9,41,南昌
2022-05-30,34,优,12,26,22,6,0.8,67,南昌
2022-05-31,36,优,17,35,25,5,0.8,72,南昌
2022-06-01,41,优,15,28,18,7,0.7,81,南昌
2022-06-02,26,优,13,26,17,5,0.7,44,南昌
2022-06-03,27,优,10,20,14,4,0.6,53,南昌
2022-06-04,37,优,8,16,11,6,0.6,74,南昌
2022-06-05,52,良,11,26,13,6,0.6,102,南昌
2022-06-06,101,轻度污染,28,57,19,7,0.7,161,南昌
2022-06-07,132,轻度污染,36,72,22,8,0.8,195,南昌
2022-06-08,96,良,24,49,11,10,0.7,155,南昌
2022-06-09,34,优,5,8,8,6,0.6,67,南昌
2022-06-10,48,优,5,9,7,5,0.4,95,南昌
2022-06-11,54,良,6,14,8,5,0.5,104,南昌
2022-06-12,42,优,6,11,9,4,0.5,83,南昌
2022-06-13,67,良,10,22,12,6,0.5,120,南昌
2022-06-14,75,良,28,52,21,12,0.7,129,南昌
2022-06-15,77,良,27,52,25,17,0.7,132,南昌
2022-06-16,56,良,18,42,24,17,0.6,107,南昌
2022-06-17,42,优,13,28,16,15,0.6,83,南昌
2022-06-18,22,优,7,14,12,5,0.6,43,南昌
2022-06-19,19,优,5,12,12,4,0.6,38,南昌
2022-06-20,21,优,9,18,14,6,0.5,41,南昌
2022-06-21,27,优,5,14,12,5,0.6,53,南昌
2022-06-22,23,优,6,13,11,6,0.6,45,南昌
2022-06-23,55,良,10,28,15,10,0.6,105,南昌
2022-06-24,52,良,11,30,16,13,0.6,102,南昌
2022-06-25,59,良,15,36,20,13,0.6,110,南昌
2022-06-26,65,良,13,30,12,8,0.5,117,南昌
2022-06-27,51,良,9,26,10,8,0.5,101,南昌
2022-06-28,55,良,10,25,12,8,0.5,106,南昌
2022-06-29,37,优,11,22,19,6,0.6,73,南昌
2022-06-30,42,优,15,30,22,6,0.7,84,南昌
2022-07-01,42,优,6,19,12,6,0.6,83,南昌
2022-07-02,35,优,5,19,12,8,0.6,69,南昌
2022-07-03,39,优,6,20,12,7,0.6,78,南昌
2022-07-04,33,优,6,23,11,6,0.6,65,南昌
2022-07-05,20,优,4,11,7,6,0.5,40,南昌
2022-07-06,48,优,7,19,9,7,0.6,96,南昌
2022-07-07,44,优,6,20,13,6,0.6,87,南昌
2022-07-08,45,优,6,20,12,8,0.5,90,南昌
2022-07-09,60,良,11,30,15,11,0.5,111,南昌
2022-07-10,72,良,12,36,16,13,0.5,126,南昌
2022-07-11,70,良,15,41,18,13,0.5,124,南昌
2022-07-12,78,良,15,43,18,13,0.6,133,南昌
2022-07-13,85,良,18,46,20,13,0.5,141,南昌
2022-07-14,107,轻度污染,23,50,20,15,0.5,167,南昌
2022-07-15,97,良,26,58,16,12,0.6,156,南昌
2022-07-16,84,良,22,52,16,15,0.6,140,南昌
2022-07-17,60,良,16,40,13,11,0.6,111,南昌
2022-07-18,60,良,8,21,11,6,0.6,111,南昌
2022-07-19,44,优,12,31,14,10,0.6,88,南昌
2022-07-20,64,良,12,33,14,7,0.5,116,南昌
2022-07-21,70,良,14,37,16,13,0.6,123,南昌
2022-07-22,68,良,12,34,15,13,0.5,121,南昌
2022-07-23,53,良,13,38,17,14,0.5,103,南昌
2022-07-24,70,良,16,40,16,6,0.7,123,南昌
2022-07-25,92,良,21,47,22,6,0.7,150,南昌
2022-07-26,85,良,22,57,23,8,0.7,142,南昌
2022-07-27,97,良,26,58,14,6,0.7,156,南昌
2022-07-28,104,轻度污染,29,60,24,7,0.7,164,南昌
2022-07-29,73,良,9,24,12,5,0.6,127,南昌
2022-07-30,67,良,10,28,23,6,0.7,120,南昌
2022-07-31,101,轻度污染,15,38,23,5,0.7,161,南昌
2022-08-01,90,良,16,42,28,6,0.8,147,南昌
2022-08-02,109,轻度污染,22,51,30,6,0.8,169,南昌
2022-08-03,90,良,27,54,19,8,0.8,148,南昌
2022-08-04,49,优,13,34,14,6,0.6,98,南昌
2022-08-05,41,优,5,18,12,7,0.5,82,南昌
2022-08-06,49,优,5,20,11,7,0.5,97,南昌
2022-08-07,60,良,7,31,14,10,0.6,112,南昌
2022-08-08,62,良,6,24,11,8,0.6,114,南昌
2022-08-09,47,优,7,29,18,11,0.6,93,南昌
2022-08-10,68,良,8,30,17,8,0.6,121,南昌
2022-08-11,45,优,7,26,14,10,0.5,90,南昌
2022-08-12,52,良,8,27,15,11,0.5,102,南昌
2022-08-13,48,优,6,25,15,12,0.5,96,南昌
2022-08-14,55,良,6,27,16,11,0.5,106,南昌
2022-08-15,78,良,13,38,21,14,0.6,133,南昌
2022-08-16,79,良,15,42,20,12,0.6,134,南昌
2022-08-17,68,良,14,40,18,9,0.6,121,南昌
2022-08-18,89,良,13,36,13,9,0.7,146,南昌
2022-08-19,49,优,10,33,14,8,0.6,98,南昌
2022-08-20,42,优,6,23,12,8,0.5,83,南昌
2022-08-21,58,良,6,24,10,10,0.5,109,南昌
2022-08-22,65,良,7,29,14,13,0.6,117,南昌
2022-08-23,84,良,13,47,22,11,0.7,140,南昌
2022-08-24,86,良,21,78,8,6,0.8,143,南昌
2022-08-25,80,良,16,48,13,7,0.7,136,南昌
2022-08-26,61,良,6,28,12,10,0.5,113,南昌
2022-08-27,76,良,16,52,16,13,0.8,131,南昌
2022-08-28,90,良,19,43,10,6,0.9,148,南昌
2022-08-29,74,良,11,34,14,7,0.8,128,南昌
2022-08-30,59,良,20,44,12,6,1,110,南昌
2022-08-31,48,优,12,32,10,5,0.8,96,南昌
2022-09-01,46,优,18,37,14,6,0.8,92,南昌
2022-09-02,78,良,26,61,10,8,0.8,133,南昌
2022-09-03,62,良,11,39,11,8,0.6,114,南昌
2022-09-04,98,良,15,41,13,8,0.6,157,南昌
2022-09-05,108,轻度污染,20,48,18,8,0.6,168,南昌
2022-09-06,100,良,21,54,30,8,0.7,160,南昌
2022-09-07,90,良,24,65,43,10,0.7,148,南昌
2022-09-08,131,轻度污染,30,68,20,11,0.9,194,南昌
2022-09-09,126,轻度污染,39,70,16,9,0.9,188,南昌
2022-09-10,119,轻度污染,33,61,13,8,0.8,180,南昌
2022-09-11,111,轻度污染,22,46,16,9,0.8,172,南昌
2022-09-12,123,轻度污染,26,52,16,9,0.8,185,南昌
2022-09-13,88,良,24,54,15,8,0.7,145,南昌
2022-09-14,50,优,9,29,10,6,0.5,99,南昌
2022-09-15,85,良,20,45,17,7,0.6,142,南昌
2022-09-16,101,轻度污染,25,54,20,7,0.6,161,南昌
2022-09-17,105,轻度污染,22,54,24,8,0.7,165,南昌
2022-09-18,110,轻度污染,23,50,18,8,0.7,170,南昌
2022-09-19,99,良,22,51,14,9,0.8,158,南昌
2022-09-20,79,良,18,77,15,10,0.6,134,南昌
2022-09-21,59,良,18,63,16,9,0.6,110,南昌
2022-09-22,69,良,23,59,24,11,0.7,122,南昌
2022-09-23,97,良,26,59,16,8,0.6,156,南昌
2022-09-24,116,轻度污染,28,82,20,13,0.7,177,南昌
2022-09-25,100,良,23,64,22,11,0.7,159,南昌
2022-09-26,124,轻度污染,34,79,22,12,0.8,186,南昌
2022-09-27,118,轻度污染,29,60,18,9,0.8,179,南昌
2022-09-28,123,轻度污染,33,68,17,8,0.8,185,南昌
2022-09-29,122,轻度污染,36,74,26,10,0.9,184,南昌
2022-09-30,138,轻度污染,41,82,34,12,0.9,201,南昌
2022-10-01,73,良,34,74,41,9,0.7,127,南昌
2022-10-02,53,良,19,45,28,17,0.5,103,南昌
2022-10-03,60,良,16,42,27,18,0.5,111,南昌
2022-10-04,192,中度污染,50,333,22,10,0.7,105,南昌
2022-10-05,37,优,13,37,16,5,0.6,28,南昌
2022-10-06,23,优,10,23,17,5,0.5,42,南昌
2022-10-07,24,优,8,13,19,5,0.6,32,南昌
2022-10-08,28,优,15,20,22,5,0.7,33,南昌
2022-10-09,37,优,14,30,16,5,0.7,73,南昌
2022-10-10,50,优,13,45,18,8,0.5,100,南昌
2022-10-11,54,良,20,46,24,9,0.5,104,南昌
2022-10-12,72,良,25,51,25,11,0.6,126,南昌
2022-10-13,84,良,26,52,24,9,0.6,140,南昌
2022-10-14,95,良,27,56,21,9,0.6,154,南昌
2022-10-15,94,良,30,61,20,9,0.7,152,南昌
2022-10-16,87,良,27,57,18,10,0.6,144,南昌
2022-10-17,89,良,42,96,16,10,0.8,146,南昌
2022-10-18,63,良,20,55,20,10,0.6,115,南昌
2022-10-19,64,良,24,55,25,10,0.7,116,南昌
2022-10-20,75,良,28,61,36,10,0.7,130,南昌
2022-10-21,82,良,31,72,52,10,0.6,138,南昌
2022-10-22,106,轻度污染,35,66,24,11,0.8,166,南昌
2022-10-23,106,轻度污染,49,91,21,11,0.9,166,南昌
2022-10-24,71,良,49,92,24,9,0.9,124,南昌
2022-10-25,68,良,28,69,27,10,0.7,121,南昌
2022-10-26,62,良,30,64,28,11,0.7,114,南昌
2022-10-27,55,良,39,56,26,6,0.7,37,南昌
2022-10-28,29,优,19,27,23,5,0.7,26,南昌
2022-10-29,53,良,32,56,20,8,0.8,98,南昌
2022-10-30,72,良,30,62,20,9,0.8,126,南昌
2022-10-31,70,良,32,66,18,8,0.7,123,南昌
2022-11-01,70,良,34,68,17,8,0.7,124,南昌
2022-11-02,60,良,26,52,22,8,0.6,111,南昌
2022-11-03,67,良,46,83,30,11,0.8,103,南昌
2022-11-04,59,良,40,68,19,8,0.6,91,南昌
2022-11-05,53,良,30,56,24,8,0.7,96,南昌
2022-11-06,57,良,29,63,38,10,0.6,85,南昌
2022-11-07,63,良,37,75,44,11,0.8,106,南昌
2022-11-08,62,良,33,66,40,10,0.8,114,南昌
2022-11-09,89,良,46,91,51,12,0.9,146,南昌
2022-11-10,63,良,39,76,42,10,0.8,115,南昌
2022-11-11,64,良,29,66,41,10,0.7,116,南昌
2022-11-12,68,良,29,74,32,12,0.8,121,南昌
2022-11-13,58,良,24,66,18,6,0.8,49,南昌
2022-11-14,42,优,28,42,23,6,0.6,30,南昌
2022-11-15,42,优,29,41,28,5,0.8,28,南昌
2022-11-16,44,优,26,37,35,5,0.8,25,南昌
2022-11-17,35,优,18,32,28,5,0.9,25,南昌
2022-11-18,42,优,28,41,33,6,1,14,南昌
2022-11-19,35,优,23,35,24,6,0.9,34,南昌
2022-11-20,51,良,32,52,28,7,0.9,61,南昌
2022-11-21,51,良,27,52,34,8,0.8,66,南昌
2022-11-22,40,优,25,40,24,6,0.8,55,南昌
2022-11-23,41,优,22,34,19,6,0.8,81,南昌
2022-11-24,48,优,27,48,28,8,0.7,53,南昌
2022-11-25,65,良,42,80,45,10,0.9,56,南昌
2022-11-26,78,良,57,98,43,10,1,84,南昌
2022-11-27,40,优,25,40,31,7,0.7,56,南昌
2022-11-28,32,优,11,21,25,8,0.8,27,南昌
2022-11-29,20,优,8,11,14,5,0.8,24,南昌
2022-01-01,98,良,73,105,61,12,0.9,63,九江
2022-01-02,115,轻度污染,87,120,61,12,0.9,77,九江
2022-01-03,129,轻度污染,98,132,70,12,1.1,72,九江
2022-01-04,159,中度污染,121,155,57,11,1,45,九江
2022-01-05,88,良,65,78,37,6,0.9,30,九江
2022-01-06,28,优,19,24,22,5,0.4,45,九江
2022-01-07,72,良,52,68,30,7,0.6,48,九江
2022-01-08,102,轻度污染,76,99,37,9,0.7,61,九江
2022-01-09,87,良,64,75,31,7,0.5,64,九江
2022-01-10,75,良,55,65,33,7,0.5,41,九江
2022-01-11,104,轻度污染,78,95,35,7,0.7,78,九江
2022-01-12,112,轻度污染,84,121,53,9,0.9,63,九江
2022-01-13,130,轻度污染,99,127,32,8,0.8,76,九江
2022-01-14,123,轻度污染,93,116,41,8,0.9,42,九江
2022-01-15,120,轻度污染,91,122,53,9,1,62,九江
2022-01-16,133,轻度污染,101,134,44,10,1,84,九江
2022-01-17,160,中度污染,122,157,47,8,0.9,63,九江
2022-01-18,170,中度污染,129,169,45,8,0.8,99,九江
2022-01-19,145,轻度污染,111,143,56,9,1,89,九江
2022-01-20,144,轻度污染,110,140,29,6,0.6,60,九江
2022-01-21,80,良,59,75,29,6,0.5,41,九江
2022-01-22,42,优,29,33,32,6,0.5,18,九江
2022-01-23,39,优,12,15,31,6,0.6,23,九江
2022-01-24,33,优,13,16,26,6,0.8,48,九江
2022-01-25,54,良,38,41,26,5,0.9,39,九江
2022-01-26,53,良,37,41,29,6,0.9,36,九江
2022-01-27,32,优,16,18,18,5,0.7,63,九江
2022-01-28,30,优,18,20,16,5,0.5,60,九江
2022-01-29,48,优,33,37,15,5,0.4,61,九江
2022-01-30,48,优,33,37,14,6,0.5,80,九江
2022-01-31,82,良,60,71,17,10,0.6,76,九江
2022-02-01,144,轻度污染,110,135,15,11,0.6,77,九江
2022-02-02,62,良,44,56,13,6,0.5,75,九江
2022-02-03,53,良,37,41,14,6,0.5,67,九江
2022-02-04,43,优,30,36,17,6,0.5,65,九江
2022-02-05,59,良,42,55,17,6,0.6,93,九江
2022-02-06,63,良,45,56,17,7,0.5,69,九江
2022-02-07,38,优,26,28,19,6,0.5,61,九江
2022-02-08,35,优,24,26,17,6,0.4,67,九江
2022-02-09,48,优,33,38,27,6,0.7,41,九江
2022-02-10,45,优,31,36,25,7,0.7,47,九江
2022-02-11,53,良,37,45,28,6,0.6,33,九江
2022-02-12,59,良,42,53,31,6,0.7,40,九江
2022-02-13,70,良,51,64,30,7,0.7,45,九江
2022-02-14,78,良,57,69,29,7,0.7,81,九江
2022-02-15,85,良,63,80,26,8,0.7,90,九江
2022-02-16,115,轻度污染,87,110,26,8,0.6,70,九江
2022-02-17,45,优,31,37,20,6,0.5,62,九江
2022-02-18,29,优,19,21,23,6,0.4,44,九江
2022-02-19,35,优,24,28,18,6,0.4,65,九江
2022-02-20,54,良,38,51,23,7,0.4,75,九江
2022-02-21,47,优,30,46,37,9,0.5,56,九江
2022-02-22,43,优,30,41,28,8,0.4,84,九江
2022-02-23,69,良,50,57,24,7,0.5,105,九江
2022-02-24,73,良,53,67,38,8,0.6,112,九江
2022-02-25,63,良,44,62,50,9,0.7,108,九江
2022-02-26,59,良,42,61,47,9,0.7,107,九江
2022-02-27,68,良,49,70,48,10,0.8,111,九江
2022-02-28,85,良,55,88,68,14,0.8,57,九江
2022-03-01,80,良,59,101,48,14,0.8,42,九江
2022-03-02,70,良,44,90,42,11,0.7,114,九江
2022-03-03,75,良,50,100,57,11,0.7,105,九江
2022-03-04,77,良,56,88,42,10,0.7,117,九江
2022-03-05,71,良,42,92,40,10,0.5,123,九江
2022-03-06,64,良,25,78,28,9,0.4,61,九江
2022-03-07,47,优,22,43,27,7,0.3,94,九江
2022-03-08,52,良,17,39,31,9,0.4,102,九江
2022-03-09,55,良,20,46,38,10,0.4,106,九江
2022-03-10,72,良,25,52,43,10,0.5,126,九江
2022-03-11,82,良,30,57,44,10,0.6,138,九江
2022-03-12,90,良,30,57,35,11,0.5,147,九江
2022-03-13,94,良,38,67,34,11,0.6,152,九江
2022-03-14,73,良,0,0,33,8,0.6,92,九江
2022-03-15,104,轻度污染,0,0,29,8,0.7,119,九江
2022-03-16,61,良,29,50,29,9,0.6,113,九江
2022-03-17,39,优,15,22,17,5,0.5,78,九江
2022-03-18,27,优,13,19,21,5,0.4,51,九江
2022-03-19,46,优,32,44,25,6,0.5,62,九江
2022-03-20,45,优,31,39,19,5,0.6,44,九江
2022-03-21,30,优,6,8,16,5,0.5,60,九江
2022-03-22,36,优,10,13,14,5,0.4,72,九江
2022-03-23,40,优,19,26,21,5,0.4,79,九江
2022-03-24,39,优,20,28,31,7,0.5,78,九江
2022-03-25,34,优,10,16,27,6,0.7,38,九江
2022-03-26,57,良,40,51,37,8,0.8,42,九江
2022-03-27,70,良,49,90,48,14,0.9,53,九江
2022-03-28,54,良,23,44,25,7,0.5,104,九江
2022-03-29,45,优,18,31,27,8,0.5,90,九江
2022-03-30,50,优,27,43,40,9,0.7,46,九江
2022-03-31,55,良,36,48,16,5,0.6,105,九江
2022-04-01,50,优,32,45,22,7,0.6,100,九江
2022-04-02,70,良,34,52,39,11,0.6,123,九江
2022-04-03,79,良,33,56,40,9,0.7,134,九江
2022-04-04,72,良,37,65,40,11,0.8,126,九江
2022-04-05,61,良,30,56,42,10,0.6,113,九江
2022-04-06,73,良,28,53,42,9,0.6,127,九江
2022-04-07,90,良,30,66,48,10,0.6,148,九江
2022-04-08,72,良,27,65,42,9,0.5,126,九江
2022-04-09,96,良,26,62,36,11,0.5,155,九江
2022-04-10,100,良,32,66,37,12,0.6,160,九江
2022-04-11,125,轻度污染,42,77,34,14,0.6,187,九江
2022-04-12,102,轻度污染,41,85,32,11,0.6,162,九江
2022-04-13,39,优,19,32,11,5,0.5,78,九江
2022-04-14,57,良,17,36,12,6,0.4,108,九江
2022-04-15,39,优,18,28,13,6,0.4,78,九江
2022-04-16,48,优,23,36,17,7,0.6,95,九江
2022-04-17,59,良,38,57,28,9,0.7,110,九江
2022-04-18,82,良,41,65,24,8,0.6,138,九江
2022-04-19,81,良,34,65,32,9,0.6,137,九江
2022-04-20,75,良,30,57,26,8,0.5,129,九江
2022-04-21,80,良,31,52,22,8,0.6,135,九江
2022-04-22,48,优,26,48,30,9,0.7,70,九江
2022-04-23,60,良,14,25,19,6,0.6,112,九江
2022-04-24,54,良,19,34,18,8,0.6,104,九江
2022-04-25,34,优,10,20,16,6,0.5,67,九江
2022-04-26,69,良,16,32,19,7,0.7,122,九江
2022-04-27,61,良,25,45,13,8,0.6,113,九江
2022-04-28,46,优,21,46,19,7,0.6,80,九江
2022-04-29,57,良,13,21,9,5,0.4,108,九江
2022-04-30,43,优,27,41,14,5,0.5,86,九江
2022-05-01,48,优,32,48,19,6,0.6,77,九江
2022-05-02,90,良,31,54,28,8,0.6,147,九江
2022-05-03,91,良,21,42,33,7,0.5,149,九江
2022-05-04,88,良,22,40,36,7,0.5,145,九江
2022-05-05,89,良,21,37,33,8,0.5,146,九江
2022-05-06,90,良,24,44,33,10,0.6,147,九江
2022-05-07,70,良,48,82,56,13,1.1,92,九江
2022-05-08,51,良,33,52,17,6,0.6,81,九江
2022-05-09,40,优,25,37,17,5,0.7,80,九江
2022-05-10,44,优,28,44,16,5,0.6,81,九江
2022-05-11,57,良,40,54,17,6,0.7,108,九江
2022-05-12,51,良,30,48,18,6,0.7,101,九江
2022-05-13,75,良,33,56,15,7,0.6,129,九江
2022-05-14,76,良,40,62,15,7,0.7,131,九江
2022-05-15,85,良,29,47,26,7,0.6,142,九江
2022-05-16,90,良,26,43,21,7,0.6,147,九江
2022-05-17,88,良,29,48,31,7,0.6,145,九江
2022-05-18,66,良,40,65,43,10,0.6,119,九江
2022-05-19,100,良,75,101,45,10,0.8,87,九江
2022-05-20,57,良,23,33,24,5,0.6,108,九江
2022-05-21,114,轻度污染,42,63,30,8,0.7,175,九江
2022-05-22,72,良,31,51,30,7,0.7,126,九江
2022-05-23,60,良,14,23,14,6,0.5,111,九江
2022-05-24,54,良,13,24,18,6,0.6,104,九江
2022-05-25,86,良,22,37,26,8,0.7,143,九江
